longitude,latitude,time,r
76.9000015258789,28.649999618530273,2016-01-01 00:00:00,88.20404
76.9000015258789,28.649999618530273,2016-01-01 01:00:00,88.70276
76.9000015258789,28.649999618530273,2016-01-01 02:00:00,88.831795
76.9000015258789,28.649999618530273,2016-01-01 03:00:00,86.1758
76.9000015258789,28.649999618530273,2016-01-01 04:00:00,77.361145
76.9000015258789,28.649999618530273,2016-01-01 05:00:00,68.92343
76.9000015258789,28.649999618530273,2016-01-01 06:00:00,59.288208
76.9000015258789,28.649999618530273,2016-01-01 07:00:00,49.98208
76.9000015258789,28.649999618530273,2016-01-01 08:00:00,43.72339
76.9000015258789,28.649999618530273,2016-01-01 09:00:00,39.594418
76.9000015258789,28.649999618530273,2016-01-01 10:00:00,39.581367
76.9000015258789,28.649999618530273,2016-01-01 11:00:00,42.246063
76.9000015258789,28.649999618530273,2016-01-01 12:00:00,47.252148
76.9000015258789,28.649999618530273,2016-01-01 13:00:00,52.575733
76.9000015258789,28.649999618530273,2016-01-01 14:00:00,56.955513
76.9000015258789,28.649999618530273,2016-01-01 15:00:00,60.85542
76.9000015258789,28.649999618530273,2016-01-01 16:00:00,64.548004
76.9000015258789,28.649999618530273,2016-01-01 17:00:00,68.23914
76.9000015258789,28.649999618530273,2016-01-01 18:00:00,71.747604
76.9000015258789,28.649999618530273,2016-01-01 19:00:00,74.84288
76.9000015258789,28.649999618530273,2016-01-01 20:00:00,76.6841
76.9000015258789,28.649999618530273,2016-01-01 21:00:00,78.278854
76.9000015258789,28.649999618530273,2016-01-01 22:00:00,86.11056
76.9000015258789,28.649999618530273,2016-01-01 23:00:00,87.31532
76.9000015258789,28.649999618530273,2016-01-02 00:00:00,88.350464
76.9000015258789,28.649999618530273,2016-01-02 01:00:00,89.598724
76.9000015258789,28.649999618530273,2016-01-02 02:00:00,90.809296
76.9000015258789,28.649999618530273,2016-01-02 03:00:00,86.761505
76.9000015258789,28.649999618530273,2016-01-02 04:00:00,73.545334
76.9000015258789,28.649999618530273,2016-01-02 05:00:00,61.6267
76.9000015258789,28.649999618530273,2016-01-02 06:00:00,51.156403
76.9000015258789,28.649999618530273,2016-01-02 07:00:00,43.650898
76.9000015258789,28.649999618530273,2016-01-02 08:00:00,39.011604
76.9000015258789,28.649999618530273,2016-01-02 09:00:00,36.196136
76.9000015258789,28.649999618530273,2016-01-02 10:00:00,35.942425
76.9000015258789,28.649999618530273,2016-01-02 11:00:00,39.927868
76.9000015258789,28.649999618530273,2016-01-02 12:00:00,46.921597
76.9000015258789,28.649999618530273,2016-01-02 13:00:00,52.439453
76.9000015258789,28.649999618530273,2016-01-02 14:00:00,56.094345
76.9000015258789,28.649999618530273,2016-01-02 15:00:00,59.180923
76.9000015258789,28.649999618530273,2016-01-02 16:00:00,62.018143
76.9000015258789,28.649999618530273,2016-01-02 17:00:00,64.603096
76.9000015258789,28.649999618530273,2016-01-02 18:00:00,67.54904
76.9000015258789,28.649999618530273,2016-01-02 19:00:00,70.90963
76.9000015258789,28.649999618530273,2016-01-02 20:00:00,74.18468
76.9000015258789,28.649999618530273,2016-01-02 21:00:00,76.49708
76.9000015258789,28.649999618530273,2016-01-02 22:00:00,87.273285
76.9000015258789,28.649999618530273,2016-01-02 23:00:00,87.22833
76.9000015258789,28.649999618530273,2016-01-03 00:00:00,87.187744
76.9000015258789,28.649999618530273,2016-01-03 01:00:00,87.309525
76.9000015258789,28.649999618530273,2016-01-03 02:00:00,87.52409
76.9000015258789,28.649999618530273,2016-01-03 03:00:00,81.04358
76.9000015258789,28.649999618530273,2016-01-03 04:00:00,70.4718
76.9000015258789,28.649999618530273,2016-01-03 05:00:00,61.278755
76.9000015258789,28.649999618530273,2016-01-03 06:00:00,52.439453
76.9000015258789,28.649999618530273,2016-01-03 07:00:00,45.168816
76.9000015258789,28.649999618530273,2016-01-03 08:00:00,39.793037
76.9000015258789,28.649999618530273,2016-01-03 09:00:00,36.55713
76.9000015258789,28.649999618530273,2016-01-03 10:00:00,36.773148
76.9000015258789,28.649999618530273,2016-01-03 11:00:00,40.12504
76.9000015258789,28.649999618530273,2016-01-03 12:00:00,46.108273
76.9000015258789,28.649999618530273,2016-01-03 13:00:00,50.19375
76.9000015258789,28.649999618530273,2016-01-03 14:00:00,54.098
76.9000015258789,28.649999618530273,2016-01-03 15:00:00,57.31796
76.9000015258789,28.649999618530273,2016-01-03 16:00:00,58.434288
76.9000015258789,28.649999618530273,2016-01-03 17:00:00,59.6782
76.9000015258789,28.649999618530273,2016-01-03 18:00:00,61.196117
76.9000015258789,28.649999618530273,2016-01-03 19:00:00,63.351936
76.9000015258789,28.649999618530273,2016-01-03 20:00:00,66.164505
