longitude,latitude,time,r
76.9000015258789,28.649999618530273,1993-01-01 00:00:00,70.24895
76.9000015258789,28.649999618530273,1993-01-01 01:00:00,68.64685
76.9000015258789,28.649999618530273,1993-01-01 02:00:00,65.95901
76.9000015258789,28.649999618530273,1993-01-01 03:00:00,57.81803
76.9000015258789,28.649999618530273,1993-01-01 04:00:00,47.459656
76.9000015258789,28.649999618530273,1993-01-01 05:00:00,40.390087
76.9000015258789,28.649999618530273,1993-01-01 06:00:00,36.09298
76.9000015258789,28.649999618530273,1993-01-01 07:00:00,35.322773
76.9000015258789,28.649999618530273,1993-01-01 08:00:00,36.425735
76.9000015258789,28.649999618530273,1993-01-01 09:00:00,37.17873
76.9000015258789,28.649999618530273,1993-01-01 10:00:00,38.014915
76.9000015258789,28.649999618530273,1993-01-01 11:00:00,40.423073
76.9000015258789,28.649999618530273,1993-01-01 12:00:00,45.468876
76.9000015258789,28.649999618530273,1993-01-01 13:00:00,49.790363
76.9000015258789,28.649999618530273,1993-01-01 14:00:00,53.965553
76.9000015258789,28.649999618530273,1993-01-01 15:00:00,58.09198
76.9000015258789,28.649999618530273,1993-01-01 16:00:00,61.887085
76.9000015258789,28.649999618530273,1993-01-01 17:00:00,64.78577
76.9000015258789,28.649999618530273,1993-01-01 18:00:00,67.2513
76.9000015258789,28.649999618530273,1993-01-01 19:00:00,70.226
76.9000015258789,28.649999618530273,1993-01-01 20:00:00,71.965775
76.9000015258789,28.649999618530273,1993-01-01 21:00:00,72.07335
76.9000015258789,28.649999618530273,1993-01-01 22:00:00,79.76109
76.9000015258789,28.649999618530273,1993-01-01 23:00:00,78.88762
76.9000015258789,28.649999618530273,1993-01-02 00:00:00,79.30356
76.9000015258789,28.649999618530273,1993-01-02 01:00:00,80.597275
76.9000015258789,28.649999618530273,1993-01-02 02:00:00,82.12909
76.9000015258789,28.649999618530273,1993-01-02 03:00:00,83.39269
76.9000015258789,28.649999618530273,1993-01-02 04:00:00,78.60363
76.9000015258789,28.649999618530273,1993-01-02 05:00:00,66.288895
76.9000015258789,28.649999618530273,1993-01-02 06:00:00,53.563953
76.9000015258789,28.649999618530273,1993-01-02 07:00:00,47.864124
76.9000015258789,28.649999618530273,1993-01-02 08:00:00,44.94106
76.9000015258789,28.649999618530273,1993-01-02 09:00:00,43.456577
76.9000015258789,28.649999618530273,1993-01-02 10:00:00,41.891777
76.9000015258789,28.649999618530273,1993-01-02 11:00:00,42.842705
76.9000015258789,28.649999618530273,1993-01-02 12:00:00,47.24021
76.9000015258789,28.649999618530273,1993-01-02 13:00:00,52.08091
76.9000015258789,28.649999618530273,1993-01-02 14:00:00,57.773567
76.9000015258789,28.649999618530273,1993-01-02 15:00:00,62.964233
76.9000015258789,28.649999618530273,1993-01-02 16:00:00,66.22148
76.9000015258789,28.649999618530273,1993-01-02 17:00:00,68.681274
76.9000015258789,28.649999618530273,1993-01-02 18:00:00,70.769585
76.9000015258789,28.649999618530273,1993-01-02 19:00:00,73.61664
76.9000015258789,28.649999618530273,1993-01-02 20:00:00,75.85698
76.9000015258789,28.649999618530273,1993-01-02 21:00:00,78.10163
76.9000015258789,28.649999618530273,1993-01-02 22:00:00,81.82933
76.9000015258789,28.649999618530273,1993-01-02 23:00:00,83.53612
76.9000015258789,28.649999618530273,1993-01-03 00:00:00,86.05185
76.9000015258789,28.649999618530273,1993-01-03 01:00:00,86.849304
76.9000015258789,28.649999618530273,1993-01-03 02:00:00,88.59627
76.9000015258789,28.649999618530273,1993-01-03 03:00:00,83.80146
76.9000015258789,28.649999618530273,1993-01-03 04:00:00,75.08247
76.9000015258789,28.649999618530273,1993-01-03 05:00:00,65.353745
76.9000015258789,28.649999618530273,1993-01-03 06:00:00,58.624096
76.9000015258789,28.649999618530273,1993-01-03 07:00:00,53.79774
76.9000015258789,28.649999618530273,1993-01-03 08:00:00,51.140022
76.9000015258789,28.649999618530273,1993-01-03 09:00:00,50.206303
76.9000015258789,28.649999618530273,1993-01-03 10:00:00,49.325657
76.9000015258789,28.649999618530273,1993-01-03 11:00:00,50.477383
76.9000015258789,28.649999618530273,1993-01-03 12:00:00,55.99506
76.9000015258789,28.649999618530273,1993-01-03 13:00:00,63.0173
76.9000015258789,28.649999618530273,1993-01-03 14:00:00,68.06453
76.9000015258789,28.649999618530273,1993-01-03 15:00:00,72.87367
76.9000015258789,28.649999618530273,1993-01-03 16:00:00,78.92204
76.9000015258789,28.649999618530273,1993-01-03 17:00:00,84.104095
76.9000015258789,28.649999618530273,1993-01-03 18:00:00,87.85474
76.9000015258789,28.649999618530273,1993-01-03 19:00:00,90.1166
76.9000015258789,28.649999618530273,1993-01-03 20:00:00,91.27263
76.9000015258789,28.649999618530273,1993-01-03 21:00:00,92.705475
76.9000015258789,28.649999618530273,1993-01-03 22:00:00,93.71091
76.9000015258789,28.649999618530273,1993-01-03 23:00:00,94.21434
