longitude,latitude,time,u10,v10,msl,msdwlwrf,ssr
76.9000015258789,28.649999618530273,2010-01-01 00:00:00,2.3938394,-0.9044012,101506.77,274.7552,0.125
76.9000015258789,28.649999618530273,2010-01-01 01:00:00,2.16284,-0.90135854,101555.0,274.17035,0.125
76.9000015258789,28.649999618530273,2010-01-01 02:00:00,2.1012723,-0.7448801,101620.78,273.49835,4194.0
76.9000015258789,28.649999618530273,2010-01-01 03:00:00,2.6704087,-0.31239107,101722.805,274.74063,289872.38
76.9000015258789,28.649999618530273,2010-01-01 04:00:00,2.3536024,0.004043132,101797.516,280.42538,848915.0
76.9000015258789,28.649999618530273,2010-01-01 05:00:00,2.6338077,-0.036815137,101823.64,289.1432,1363252.0
76.9000015258789,28.649999618530273,2010-01-01 06:00:00,3.0213923,-0.5634086,101785.28,298.11166,1734950.8
76.9000015258789,28.649999618530273,2010-01-01 07:00:00,3.1549504,-1.2749509,101673.445,306.88034,1917565.2
76.9000015258789,28.649999618530273,2010-01-01 08:00:00,2.9527955,-1.4707663,101565.53,310.85785,1902306.5
76.9000015258789,28.649999618530273,2010-01-01 09:00:00,2.699011,-1.5679133,101524.64,312.89563,1685917.4
76.9000015258789,28.649999618530273,2010-01-01 10:00:00,2.503643,-1.4803288,101523.66,313.40417,1290036.6
76.9000015258789,28.649999618530273,2010-01-01 11:00:00,1.4938377,-0.8063848,101524.28,312.25995,763563.94
76.9000015258789,28.649999618530273,2010-01-01 12:00:00,2.4103222,-0.65881693,101545.555,307.9846,219467.88
76.9000015258789,28.649999618530273,2010-01-01 13:00:00,2.3560264,-0.22719724,101602.914,302.249,178.625
76.9000015258789,28.649999618530273,2010-01-01 14:00:00,1.9286891,0.06337455,101665.75,299.3503,0.125
76.9000015258789,28.649999618530273,2010-01-01 15:00:00,1.5498303,0.14878571,101738.914,296.69864,0.125
76.9000015258789,28.649999618530273,2010-01-01 16:00:00,1.2320544,0.08706364,101776.04,294.1814,0.125
76.9000015258789,28.649999618530273,2010-01-01 17:00:00,0.95742434,0.03360018,101789.516,291.88568,0.125
76.9000015258789,28.649999618530273,2010-01-01 18:00:00,0.72787905,-0.23893313,101772.99,289.80792,0.125
76.9000015258789,28.649999618530273,2010-01-01 19:00:00,0.4462195,-0.61969733,101746.195,288.45667,0.125
76.9000015258789,28.649999618530273,2010-01-01 20:00:00,0.24963956,-0.6457771,101742.32,286.78214,0.125
76.9000015258789,28.649999618530273,2010-01-01 21:00:00,0.1723165,-0.59426963,101737.88,285.0858,0.125
76.9000015258789,28.649999618530273,2010-01-01 22:00:00,0.59650254,-0.5079891,101729.414,283.19693,0.125
76.9000015258789,28.649999618530273,2010-01-01 23:00:00,0.8485903,-0.3988889,101713.46,281.13007,0.125
76.9000015258789,28.649999618530273,2010-01-02 00:00:00,1.0478364,0.27244717,101758.484,279.29572,0.125
76.9000015258789,28.649999618530273,2010-01-02 01:00:00,0.95330364,0.95486706,101798.29,278.79807,0.125
76.9000015258789,28.649999618530273,2010-01-02 02:00:00,0.60910696,1.1376426,101870.73,279.03778,4060.25
76.9000015258789,28.649999618530273,2010-01-02 03:00:00,0.3337496,0.6701632,101958.97,280.0113,276799.88
76.9000015258789,28.649999618530273,2010-01-02 04:00:00,0.027850866,0.3113494,102030.63,286.02295,825759.1
76.9000015258789,28.649999618530273,2010-01-02 05:00:00,-0.059895054,0.3991512,102077.1,294.27945,1325462.0
76.9000015258789,28.649999618530273,2010-01-02 06:00:00,-0.09261797,0.5078168,102030.53,303.07355,1715230.2
76.9000015258789,28.649999618530273,2010-01-02 07:00:00,0.050393313,0.20398784,101956.59,308.07904,1900878.8
76.9000015258789,28.649999618530273,2010-01-02 08:00:00,-0.122674584,-0.29782987,101849.2,311.90762,1865096.5
76.9000015258789,28.649999618530273,2010-01-02 09:00:00,-0.43099725,-0.7594413,101794.78,313.495,1643487.2
76.9000015258789,28.649999618530273,2010-01-02 10:00:00,-1.0629133,-1.2064915,101755.38,314.35223,1235515.5
76.9000015258789,28.649999618530273,2010-01-02 11:00:00,-1.4839482,-0.9267863,101782.13,309.2632,765348.6
76.9000015258789,28.649999618530273,2010-01-02 12:00:00,-2.009454,-0.8698455,101767.57,304.83167,223617.12
76.9000015258789,28.649999618530273,2010-01-02 13:00:00,-2.3032331,-0.3725918,101796.17,298.23517,312.375
76.9000015258789,28.649999618530273,2010-01-02 14:00:00,-0.5577683,0.8953183,101935.12,295.10764,0.125
76.9000015258789,28.649999618530273,2010-01-02 15:00:00,0.2331569,0.24658471,102020.62,299.87338,0.125
76.9000015258789,28.649999618530273,2010-01-02 16:00:00,-0.92499214,-0.2011175,101990.93,297.13452,0.125
76.9000015258789,28.649999618530273,2010-01-02 17:00:00,-1.2153779,-0.06419885,101992.63,305.88867,0.125
76.9000015258789,28.649999618530273,2010-01-02 18:00:00,-1.2226496,0.35199034,101950.5,325.63092,0.125
76.9000015258789,28.649999618530273,2010-01-02 19:00:00,-0.47341585,0.33742917,101956.08,352.64163,0.125
76.9000015258789,28.649999618530273,2010-01-02 20:00:00,-1.0886068,-0.42996722,101849.35,350.37863,0.125
76.9000015258789,28.649999618530273,2010-01-02 21:00:00,-1.3605707,-0.86289096,101808.72,356.8734,0.125
76.9000015258789,28.649999618530273,2010-01-02 22:00:00,-1.1407211,-0.7746545,101846.2,352.00958,0.125
76.9000015258789,28.649999618530273,2010-01-02 23:00:00,-0.7601656,-0.60013753,101752.336,360.79642,0.125
76.9000015258789,28.649999618530273,2010-01-03 00:00:00,-0.8745746,0.76057297,101763.02,363.35364,0.125
76.9000015258789,28.649999618530273,2010-01-03 01:00:00,-0.080255985,1.1343825,101802.88,361.41394,0.125
76.9000015258789,28.649999618530273,2010-01-03 02:00:00,1.2926524,0.69189626,101882.45,363.74594,1070.875
76.9000015258789,28.649999618530273,2010-01-03 03:00:00,1.8739084,-0.0546363,101946.78,366.2378,24137.5
76.9000015258789,28.649999618530273,2010-01-03 04:00:00,1.6261839,-0.35064137,101996.09,364.48334,119348.75
76.9000015258789,28.649999618530273,2010-01-03 05:00:00,1.8002213,0.35220766,102036.625,362.23123,193813.5
76.9000015258789,28.649999618530273,2010-01-03 06:00:00,1.7456831,0.39610857,101999.71,360.05905,485827.3
76.9000015258789,28.649999618530273,2010-01-03 07:00:00,1.4998976,-0.25001702,101874.81,362.40195,587240.25
76.9000015258789,28.649999618530273,2010-01-03 08:00:00,1.5015943,-0.75813735,101804.8,352.3038,901071.5
76.9000015258789,28.649999618530273,2010-01-03 09:00:00,1.571888,-1.8145843,101753.88,346.77527,1085560.0
76.9000015258789,28.649999618530273,2010-01-03 10:00:00,1.2873198,-2.6908636,101727.71,363.0558,637478.25
76.9000015258789,28.649999618530273,2010-01-03 11:00:00,0.68643,-2.5811114,101730.13,367.41833,183953.25
76.9000015258789,28.649999618530273,2010-01-03 12:00:00,1.2274489,-2.1088507,101773.51,373.1866,33239.25
76.9000015258789,28.649999618530273,2010-01-03 13:00:00,1.054381,-1.5835612,101821.68,369.3617,134.0
76.9000015258789,28.649999618530273,2010-01-03 14:00:00,-0.5051692,-0.9133118,101808.875,363.6297,0.125
76.9000015258789,28.649999618530273,2010-01-03 15:00:00,1.2073303,-0.9354796,101834.43,331.5554,0.125
76.9000015258789,28.649999618530273,2010-01-03 16:00:00,2.1032114,-1.1502028,101876.26,320.98868,0.125
76.9000015258789,28.649999618530273,2010-01-03 17:00:00,1.9844393,-1.0167614,101890.71,315.24582,0.125
76.9000015258789,28.649999618530273,2010-01-03 18:00:00,2.1497507,-1.0702249,101867.63,317.24002,0.125
76.9000015258789,28.649999618530273,2010-01-03 19:00:00,2.4144428,-1.3431928,101850.54,293.78546,0.125
76.9000015258789,28.649999618530273,2010-01-03 20:00:00,2.4573462,-1.4014375,101836.19,291.7186,0.125
76.9000015258789,28.649999618530273,2010-01-03 21:00:00,2.4018383,-1.2775588,101833.81,286.68042,0.125
76.9000015258789,28.649999618530273,2010-01-03 22:00:00,2.3683884,-1.2462631,101839.08,287.3633,0.125
76.9000015258789,28.649999618530273,2010-01-03 23:00:00,2.6665306,-1.3840511,101801.13,292.9536,0.125
76.9000015258789,28.649999618530273,2010-01-04 00:00:00,2.9108617,-1.4342546,101827.0,297.69394,0.125
76.9000015258789,28.649999618530273,2010-01-04 01:00:00,3.4208546,-1.5190139,101888.55,302.1836,0.125
76.9000015258789,28.649999618530273,2010-01-04 02:00:00,3.9131527,-1.6670163,101895.0,306.92392,3034.0
76.9000015258789,28.649999618530273,2010-01-04 03:00:00,4.297344,-2.0725563,101940.02,324.8572,195553.5
76.9000015258789,28.649999618530273,2010-01-04 04:00:00,4.443264,-2.5339506,102005.08,344.98447,447769.56
76.9000015258789,28.649999618530273,2010-01-04 05:00:00,4.2728624,-2.8458207,102035.95,363.637,777127.3
76.9000015258789,28.649999618530273,2010-01-04 06:00:00,4.254441,-3.1285686,101976.266,359.0928,1000610.5
76.9000015258789,28.649999618530273,2010-01-04 07:00:00,4.2607427,-3.261358,101861.695,361.59192,1171758.8
76.9000015258789,28.649999618530273,2010-01-04 08:00:00,4.3521247,-3.437831,101720.586,343.902,1367579.9
76.9000015258789,28.649999618530273,2010-01-04 09:00:00,4.3598814,-3.4493494,101628.52,307.86472,1474391.4
76.9000015258789,28.649999618530273,2010-01-04 10:00:00,4.4856825,-2.7104235,101580.97,310.73798,1256797.5
