longitude,latitude,time,u10,v10,msl,msdwlwrf,ssr
76.9000015258789,28.649999618530273,1990-01-01 00:00:00,1.8269881,-0.5849844,101651.35,260.37354,0.0
76.9000015258789,28.649999618530273,1990-01-01 01:00:00,1.8573694,-0.23444456,101661.78,259.43973,0.0
76.9000015258789,28.649999618530273,1990-01-01 02:00:00,2.0014508,-0.10580761,101703.61,258.91394,4130.0
76.9000015258789,28.649999618530273,1990-01-01 03:00:00,2.567649,-0.3577425,101778.28,260.6443,292041.38
76.9000015258789,28.649999618530273,1990-01-01 04:00:00,2.3264394,-0.68459046,101870.39,266.4434,853980.3
76.9000015258789,28.649999618530273,1990-01-01 05:00:00,2.5255294,-1.3781623,101892.29,274.9145,1369918.5
76.9000015258789,28.649999618530273,1990-01-01 06:00:00,2.4608538,-2.069565,101863.125,283.71127,1741571.5
76.9000015258789,28.649999618530273,1990-01-01 07:00:00,2.3140106,-2.2884645,101745.016,290.3579,1928254.9
76.9000015258789,28.649999618530273,1990-01-01 08:00:00,2.1653259,-2.3548687,101636.98,295.18005,1907780.8
76.9000015258789,28.649999618530273,1990-01-01 09:00:00,1.9834982,-2.3753905,101538.484,297.83633,1690825.8
76.9000015258789,28.649999618530273,1990-01-01 10:00:00,2.1660163,-2.1733422,101509.164,298.40134,1295798.9
76.9000015258789,28.649999618530273,1990-01-01 11:00:00,1.7917733,-1.9058908,101515.08,297.1026,769228.2
76.9000015258789,28.649999618530273,1990-01-01 12:00:00,1.8065037,-2.010836,101502.78,292.85333,221875.88
76.9000015258789,28.649999618530273,1990-01-01 13:00:00,1.8987986,-2.0380313,101537.19,286.4225,175.75
76.9000015258789,28.649999618530273,1990-01-01 14:00:00,2.1202142,-1.7817587,101552.65,282.61267,0.0
76.9000015258789,28.649999618530273,1990-01-01 15:00:00,2.2972088,-1.5273211,101593.91,279.21872,0.0
76.9000015258789,28.649999618530273,1990-01-01 16:00:00,2.3455427,-1.4076937,101629.04,276.55457,0.0
76.9000015258789,28.649999618530273,1990-01-01 17:00:00,2.273502,-1.4048574,101655.61,274.4476,0.0
76.9000015258789,28.649999618530273,1990-01-01 18:00:00,2.2468033,-1.3354502,101660.64,272.8703,0.0
76.9000015258789,28.649999618530273,1990-01-01 19:00:00,2.066126,-1.2023083,101639.984,271.52057,0.0
76.9000015258789,28.649999618530273,1990-01-01 20:00:00,2.0095065,-1.057988,101630.28,270.2454,0.0
