longitude,latitude,time,u10,v10,msl,msdwlwrf,ssr
76.9000015258789,28.649999618530273,2006-01-01 00:00:00,-2.073729,0.24202769,101887.76,291.65143,-0.125
76.9000015258789,28.649999618530273,2006-01-01 01:00:00,-2.1989408,0.29595536,101893.79,291.1958,-0.125
76.9000015258789,28.649999618530273,2006-01-01 02:00:00,-2.3750045,0.52964187,101904.1,292.16348,4040.375
76.9000015258789,28.649999618530273,2006-01-01 03:00:00,-3.06007,0.9896612,101965.04,296.75195,265771.75
76.9000015258789,28.649999618530273,2006-01-01 04:00:00,-2.8835266,1.2893683,101976.555,302.542,758841.25
76.9000015258789,28.649999618530273,2006-01-01 05:00:00,-3.1759267,1.8552818,101983.34,314.08173,1188161.5
76.9000015258789,28.649999618530273,2006-01-01 06:00:00,-3.2713945,2.3932512,101917.32,321.69827,1608323.4
76.9000015258789,28.649999618530273,2006-01-01 07:00:00,-3.3407166,2.6207278,101792.97,334.6815,1763521.5
76.9000015258789,28.649999618530273,2006-01-01 08:00:00,-3.4560935,2.5883713,101688.08,338.83853,1738560.5
76.9000015258789,28.649999618530273,2006-01-01 09:00:00,-3.4728844,2.3468406,101583.89,332.79852,1628929.8
76.9000015258789,28.649999618530273,2006-01-01 10:00:00,-3.3126519,2.1860383,101539.09,332.27838,1246254.2
76.9000015258789,28.649999618530273,2006-01-01 11:00:00,-2.6786785,1.5867875,101523.45,331.65744,749054.44
76.9000015258789,28.649999618530273,2006-01-01 12:00:00,-2.0953174,0.9819806,101491.32,327.85925,213560.12
76.9000015258789,28.649999618530273,2006-01-01 13:00:00,-2.395873,1.1828203,101536.78,324.39975,179.5
76.9000015258789,28.649999618530273,2006-01-01 14:00:00,-2.4752698,1.3282616,101543.414,319.38388,-0.125
76.9000015258789,28.649999618530273,2006-01-01 15:00:00,-2.604559,1.3980408,101599.88,318.7186,-0.125
76.9000015258789,28.649999618530273,2006-01-01 16:00:00,-2.78566,1.3481984,101632.47,321.4362,-0.125
76.9000015258789,28.649999618530273,2006-01-01 17:00:00,-3.0475967,1.3480351,101647.7,324.21024,-0.125
76.9000015258789,28.649999618530273,2006-01-01 18:00:00,-3.1780856,1.4016359,101633.875,328.02457,-0.125
76.9000015258789,28.649999618530273,2006-01-01 19:00:00,-3.091493,1.7603366,101591.484,323.45624,-0.125
76.9000015258789,28.649999618530273,2006-01-01 20:00:00,-2.9857106,1.9044704,101617.43,324.8594,-0.125
76.9000015258789,28.649999618530273,2006-01-01 21:00:00,-3.1375477,1.807564,101591.19,334.96375,-0.125
76.9000015258789,28.649999618530273,2006-01-01 22:00:00,-3.0773406,2.0870075,101508.266,331.98807,-0.125
76.9000015258789,28.649999618530273,2006-01-01 23:00:00,-3.2054305,1.6039464,101558.195,334.7702,-0.125
76.9000015258789,28.649999618530273,2006-01-02 00:00:00,-3.1281927,1.34444,101547.19,341.0965,-0.125
76.9000015258789,28.649999618530273,2006-01-02 01:00:00,-3.4851177,1.2284137,101547.086,333.64124,-0.125
76.9000015258789,28.649999618530273,2006-01-02 02:00:00,-3.8883371,1.2892048,101525.914,339.92316,2918.0
76.9000015258789,28.649999618530273,2006-01-02 03:00:00,-4.2937155,1.8098519,101550.2,328.3552,232236.0
76.9000015258789,28.649999618530273,2006-01-02 04:00:00,-4.216478,2.4205418,101579.06,331.15747,737516.7
76.9000015258789,28.649999618530273,2006-01-02 05:00:00,-4.462823,3.1840267,101606.22,338.08856,1109956.4
76.9000015258789,28.649999618530273,2006-01-02 06:00:00,-4.1476355,3.6464975,101553.625,348.8098,1290923.6
76.9000015258789,28.649999618530273,2006-01-02 07:00:00,-3.4321065,3.7332718,101469.5,346.32202,1546729.0
76.9000015258789,28.649999618530273,2006-01-02 08:00:00,-2.9607642,3.533903,101380.5,361.18417,1428298.9
76.9000015258789,28.649999618530273,2006-01-02 09:00:00,-2.8794487,3.0650592,101285.01,356.70456,1315256.1
76.9000015258789,28.649999618530273,2006-01-02 10:00:00,-2.688753,2.639521,101200.13,357.05133,1067666.2
76.9000015258789,28.649999618530273,2006-01-02 11:00:00,-2.8564212,2.0536704,101228.336,359.58347,533518.9
76.9000015258789,28.649999618530273,2006-01-02 12:00:00,-2.6695635,1.0256131,101203.09,360.1318,158789.62
76.9000015258789,28.649999618530273,2006-01-02 13:00:00,-3.087415,0.8731448,101243.23,351.37823,269.25
76.9000015258789,28.649999618530273,2006-01-02 14:00:00,-3.3375983,0.9301774,101237.19,350.4549,-0.125
76.9000015258789,28.649999618530273,2006-01-02 15:00:00,-3.2085488,0.9401458,101293.45,337.72974,-0.125
76.9000015258789,28.649999618530273,2006-01-02 16:00:00,-3.0936515,0.7545039,101321.21,335.27017,-0.125
76.9000015258789,28.649999618530273,2006-01-02 17:00:00,-1.8815943,0.38174936,101311.305,331.73407,-0.125
76.9000015258789,28.649999618530273,2006-01-02 18:00:00,0.1944708,-0.09117991,101355.16,326.33514,-0.125
76.9000015258789,28.649999618530273,2006-01-02 19:00:00,1.2575696,-0.28041697,101385.17,339.22562,-0.125
76.9000015258789,28.649999618530273,2006-01-02 20:00:00,1.5394155,-1.3730242,101410.92,329.3874,-0.125
76.9000015258789,28.649999618530273,2006-01-02 21:00:00,1.6948506,-1.6797581,101404.68,339.40704,-0.125
76.9000015258789,28.649999618530273,2006-01-02 22:00:00,1.825819,-1.8735709,101374.164,325.30292,-0.125
76.9000015258789,28.649999618530273,2006-01-02 23:00:00,2.1577976,-1.8389266,101438.83,328.1294,-0.125
76.9000015258789,28.649999618530273,2006-01-03 00:00:00,2.0246704,-1.6503432,101518.52,316.4163,-0.125
76.9000015258789,28.649999618530273,2006-01-03 01:00:00,2.1270943,-1.472055,101565.29,313.45273,-0.125
76.9000015258789,28.649999618530273,2006-01-03 02:00:00,2.2964416,-1.3517799,101616.625,296.57053,3456.75
76.9000015258789,28.649999618530273,2006-01-03 03:00:00,2.7874532,-1.8363118,101720.87,297.61078,267343.0
76.9000015258789,28.649999618530273,2006-01-03 04:00:00,2.7977676,-2.2180543,101833.6,302.16296,758571.94
76.9000015258789,28.649999618530273,2006-01-03 05:00:00,2.6509678,-2.702913,101902.89,308.9328,1274537.4
76.9000015258789,28.649999618530273,2006-01-03 06:00:00,2.3153913,-3.05426,101873.73,305.22733,1702465.9
76.9000015258789,28.649999618530273,2006-01-03 07:00:00,2.2146463,-3.2698073,101818.87,315.52118,1852097.2
76.9000015258789,28.649999618530273,2006-01-03 08:00:00,2.204332,-3.3716161,101729.31,320.36368,1796428.8
76.9000015258789,28.649999618530273,2006-01-03 09:00:00,2.1541994,-3.4194973,101698.24,322.9321,1589512.9
76.9000015258789,28.649999618530273,2006-01-03 10:00:00,3.5188134,-3.4029922,101655.75,307.81995,1288678.9
76.9000015258789,28.649999618530273,2006-01-03 11:00:00,3.0124502,-3.624259,101726.8,306.36035,734778.1
76.9000015258789,28.649999618530273,2006-01-03 12:00:00,1.7740073,-2.631173,101721.37,301.76782,229228.12
76.9000015258789,28.649999618530273,2006-01-03 13:00:00,1.4974384,-2.3613713,101762.85,298.6188,493.75
76.9000015258789,28.649999618530273,2006-01-03 14:00:00,1.7054048,-2.3108754,101796.945,294.19968,-0.125
76.9000015258789,28.649999618530273,2006-01-03 15:00:00,2.1172597,-2.2342327,101851.25,291.0103,-0.125
76.9000015258789,28.649999618530273,2006-01-03 16:00:00,2.562936,-2.176383,101906.26,292.08282,-0.125
76.9000015258789,28.649999618530273,2006-01-03 17:00:00,2.7670643,-2.0693448,101936.23,284.05502,-0.125
76.9000015258789,28.649999618530273,2006-01-03 18:00:00,2.7320435,-2.0543103,101926.27,280.61163,-0.125
76.9000015258789,28.649999618530273,2006-01-03 19:00:00,2.5305536,-2.053003,101918.08,271.9387,-0.125
76.9000015258789,28.649999618530273,2006-01-03 20:00:00,2.434606,-2.1440263,101908.93,269.2856,-0.125
76.9000015258789,28.649999618530273,2006-01-03 21:00:00,2.4274101,-2.2487767,101914.11,266.37848,-0.125
76.9000015258789,28.649999618530273,2006-01-03 22:00:00,2.6384947,-2.2987823,101960.62,263.9512,-0.125
76.9000015258789,28.649999618530273,2006-01-03 23:00:00,2.645211,-2.3438857,101922.25,262.41095,-0.125
76.9000015258789,28.649999618530273,2006-01-04 00:00:00,2.5495033,-2.1621656,101933.664,259.6974,-0.125
