longitude,latitude,time,u10,v10,msl,msdwlwrf,ssr
76.9000015258789,28.649999618530273,2019-01-01 00:00:00,1.8149688,-1.1024201,101986.63,270.62103,0.0
76.9000015258789,28.649999618530273,2019-01-01 01:00:00,1.9566185,-0.5524378,102013.51,269.3182,0.0
76.9000015258789,28.649999618530273,2019-01-01 02:00:00,1.7463806,-0.019846946,102133.41,268.2405,4256.75
76.9000015258789,28.649999618530273,2019-01-01 03:00:00,1.8415592,0.2896467,102187.05,269.94196,288793.75
76.9000015258789,28.649999618530273,2019-01-01 04:00:00,1.3142248,0.20381127,102247.05,275.9062,844920.06
76.9000015258789,28.649999618530273,2019-01-01 05:00:00,1.4171072,-0.017976895,102256.766,285.04816,1356572.2
76.9000015258789,28.649999618530273,2019-01-01 06:00:00,1.5182501,-0.3661806,102185.06,294.38205,1725401.6
76.9000015258789,28.649999618530273,2019-01-01 07:00:00,1.1201398,-0.4381776,102035.29,301.98868,1905027.5
76.9000015258789,28.649999618530273,2019-01-01 08:00:00,1.2033901,-0.7684288,101913.66,310.34082,1832795.8
76.9000015258789,28.649999618530273,2019-01-01 09:00:00,1.2717298,-1.209574,101876.26,318.9624,1551008.0
76.9000015258789,28.649999618530273,2019-01-01 10:00:00,0.9136295,-1.061466,101812.03,315.99506,1200136.8
76.9000015258789,28.649999618530273,2019-01-01 11:00:00,-0.08264005,-0.8342546,101806.79,311.0679,727504.75
76.9000015258789,28.649999618530273,2019-01-01 12:00:00,-0.76106757,-1.2525852,101833.81,306.79773,213724.25
76.9000015258789,28.649999618530273,2019-01-01 13:00:00,-1.3386006,-0.7904954,101852.38,300.7781,177.375
76.9000015258789,28.649999618530273,2019-01-01 14:00:00,-1.7985893,-0.17393924,101914.42,299.3461,0.0
76.9000015258789,28.649999618530273,2019-01-01 15:00:00,-2.148489,0.011569932,101929.38,295.7956,0.0
76.9000015258789,28.649999618530273,2019-01-01 16:00:00,-2.2031608,0.26365292,101960.88,292.38165,0.0
76.9000015258789,28.649999618530273,2019-01-01 17:00:00,-1.9757757,0.7214417,101942.82,290.5843,0.0
76.9000015258789,28.649999618530273,2019-01-01 18:00:00,-1.8000804,1.2205586,101981.34,291.61768,0.0
76.9000015258789,28.649999618530273,2019-01-01 19:00:00,-1.5018705,1.3972785,101965.31,302.63086,0.0
76.9000015258789,28.649999618530273,2019-01-01 20:00:00,-1.5826358,1.3131262,101950.61,293.2416,0.0
76.9000015258789,28.649999618530273,2019-01-01 21:00:00,-1.6315918,0.9278955,101927.555,301.78937,0.0
76.9000015258789,28.649999618530273,2019-01-01 22:00:00,-1.4469502,1.0285043,101936.46,300.05472,0.0
76.9000015258789,28.649999618530273,2019-01-01 23:00:00,-1.9628533,1.0010145,101913.61,306.93057,0.0
76.9000015258789,28.649999618530273,2019-01-02 00:00:00,-1.726025,0.10750359,101914.78,292.47394,0.0
76.9000015258789,28.649999618530273,2019-01-02 01:00:00,-1.6410352,-0.14962856,101990.35,287.8273,0.0
76.9000015258789,28.649999618530273,2019-01-02 02:00:00,-1.8945136,0.053646103,102049.03,288.5396,3857.75
76.9000015258789,28.649999618530273,2019-01-02 03:00:00,-2.4862118,0.75323254,102136.71,286.8677,272875.25
76.9000015258789,28.649999618530273,2019-01-02 04:00:00,-1.8878038,1.0660924,102222.766,293.78046,820931.5
