longitude,latitude,time,u10,v10,msl,msdwlwrf,ssr
76.9000015258789,28.649999618530273,1992-01-01 00:00:00,2.207717,-1.0120553,102106.05,253.57959,0.0
76.9000015258789,28.649999618530273,1992-01-01 01:00:00,2.4511533,-0.78449726,102147.055,252.06564,0.0
76.9000015258789,28.649999618530273,1992-01-01 02:00:00,2.4665222,-0.7088269,102201.484,250.74506,4571.0
76.9000015258789,28.649999618530273,1992-01-01 03:00:00,2.8496532,-0.9588125,102231.24,251.25214,285597.62
76.9000015258789,28.649999618530273,1992-01-01 04:00:00,2.5979834,-1.3588625,102328.195,255.68814,837278.2
76.9000015258789,28.649999618530273,1992-01-01 05:00:00,2.7461858,-2.041901,102345.29,262.4297,1354412.9
76.9000015258789,28.649999618530273,1992-01-01 06:00:00,2.9086595,-2.9512215,102325.22,269.22235,1730375.0
76.9000015258789,28.649999618530273,1992-01-01 07:00:00,2.8993282,-3.332126,102239.79,274.50104,1915059.6
76.9000015258789,28.649999618530273,1992-01-01 08:00:00,2.853221,-3.484196,102165.34,277.46326,1898753.5
76.9000015258789,28.649999618530273,1992-01-01 09:00:00,2.6830626,-3.4315002,102090.305,279.11215,1679083.4
76.9000015258789,28.649999618530273,1992-01-01 10:00:00,2.754694,-3.013399,102047.125,279.29456,1279431.4
76.9000015258789,28.649999618530273,1992-01-01 11:00:00,2.2483354,-2.1226768,102098.31,277.90466,751880.25
76.9000015258789,28.649999618530273,1992-01-01 12:00:00,1.9140564,-1.2735282,102065.734,274.4682,215450.88
76.9000015258789,28.649999618530273,1992-01-01 13:00:00,2.1607862,-1.1271106,102102.74,268.9524,175.875
76.9000015258789,28.649999618530273,1992-01-01 14:00:00,2.2063446,-0.964465,102143.43,265.31894,0.0
76.9000015258789,28.649999618530273,1992-01-01 15:00:00,2.145966,-1.0401354,102180.92,262.25095,0.0
76.9000015258789,28.649999618530273,1992-01-01 16:00:00,2.016975,-1.2629526,102237.734,260.01837,0.0
76.9000015258789,28.649999618530273,1992-01-01 17:00:00,1.8374852,-1.3687087,102286.16,258.49713,0.0
76.9000015258789,28.649999618530273,1992-01-01 18:00:00,1.6955949,-1.4600601,102268.03,257.66174,0.0
76.9000015258789,28.649999618530273,1992-01-01 19:00:00,1.6478409,-1.4790233,102250.61,257.4611,0.0
76.9000015258789,28.649999618530273,1992-01-01 20:00:00,1.6684245,-1.4529489,102218.04,256.19885,0.0
76.9000015258789,28.649999618530273,1992-01-01 21:00:00,1.7340177,-1.3865778,102195.21,254.72507,0.0
76.9000015258789,28.649999618530273,1992-01-01 22:00:00,1.9801985,-1.5105678,102261.59,255.1154,0.0
76.9000015258789,28.649999618530273,1992-01-01 23:00:00,2.1651773,-1.4345328,102255.586,252.52165,0.0
76.9000015258789,28.649999618530273,1992-01-02 00:00:00,2.2999315,-1.0745972,102245.36,251.98175,0.0
76.9000015258789,28.649999618530273,1992-01-02 01:00:00,2.3559194,-0.6760061,102233.945,250.72318,0.0
76.9000015258789,28.649999618530273,1992-01-02 02:00:00,2.5181189,-0.29820135,102277.555,250.19421,4263.375
76.9000015258789,28.649999618530273,1992-01-02 03:00:00,3.2237272,-0.3705896,102333.28,252.0766,281773.75
76.9000015258789,28.649999618530273,1992-01-02 04:00:00,2.8921928,-0.6309685,102384.84,257.63983,829235.06
76.9000015258789,28.649999618530273,1992-01-02 05:00:00,3.154017,-1.0521697,102402.48,265.53418,1341798.8
76.9000015258789,28.649999618530273,1992-01-02 06:00:00,3.4866495,-1.90533,102385.33,273.42123,1714728.1
76.9000015258789,28.649999618530273,1992-01-02 07:00:00,3.5088797,-2.4271817,102292.43,278.62695,1900907.2
76.9000015258789,28.649999618530273,1992-01-02 08:00:00,3.3411913,-2.546066,102207.81,282.48294,1883590.2
76.9000015258789,28.649999618530273,1992-01-02 09:00:00,3.1298656,-2.6764379,102147.7,284.87238,1664931.0
76.9000015258789,28.649999618530273,1992-01-02 10:00:00,3.0500011,-2.7645073,102145.59,285.85007,1268531.4
76.9000015258789,28.649999618530273,1992-01-02 11:00:00,2.171764,-2.1055372,102118.44,285.16425,746342.3
76.9000015258789,28.649999618530273,1992-01-02 12:00:00,1.9983124,-1.6208824,102113.3,281.9722,216505.62
76.9000015258789,28.649999618530273,1992-01-02 13:00:00,2.3465881,-1.2811865,102138.94,276.76282,263.75
