longitude,latitude,time,u10,v10,msl,msdwlwrf,ssr
76.9000015258789,28.649999618530273,1982-01-01 00:00:00,1.8130667,-1.3035609,101829.79,275.3791,0.0
76.9000015258789,28.649999618530273,1982-01-01 01:00:00,1.8817542,-1.0324135,101860.734,273.92792,0.0
76.9000015258789,28.649999618530273,1982-01-01 02:00:00,1.920877,-0.6693283,101909.766,272.92004,4113.25
76.9000015258789,28.649999618530273,1982-01-01 03:00:00,2.5530663,-0.2713343,101964.61,274.74634,293044.88
76.9000015258789,28.649999618530273,1982-01-01 04:00:00,2.224079,-0.15969552,101981.664,281.127,855505.6
76.9000015258789,28.649999618530273,1982-01-01 05:00:00,2.5930781,-0.37986237,102030.484,290.26227,1371277.0
76.9000015258789,28.649999618530273,1982-01-01 06:00:00,3.0705545,-1.083394,101965.07,299.17776,1744573.4
76.9000015258789,28.649999618530273,1982-01-01 07:00:00,3.4342191,-1.5055821,101897.23,303.89886,1932600.0
76.9000015258789,28.649999618530273,1982-01-01 08:00:00,3.6271656,-1.7243664,101801.64,307.62723,1918116.2
76.9000015258789,28.649999618530273,1982-01-01 09:00:00,3.6400585,-2.0152147,101723.43,309.50656,1702391.0
76.9000015258789,28.649999618530273,1982-01-01 10:00:00,3.6962974,-1.6860014,101687.72,309.6392,1306384.4
76.9000015258789,28.649999618530273,1982-01-01 11:00:00,2.7386775,-1.5866326,101654.18,307.93793,777442.0
76.9000015258789,28.649999618530273,1982-01-01 12:00:00,1.795506,-1.5221725,101669.984,303.67908,225089.38
76.9000015258789,28.649999618530273,1982-01-01 13:00:00,1.6512406,-1.7093315,101678.95,297.11276,175.0
76.9000015258789,28.649999618530273,1982-01-01 14:00:00,1.6363473,-1.7388829,101723.016,293.19116,0.0
76.9000015258789,28.649999618530273,1982-01-01 15:00:00,1.7426014,-1.608753,101750.8,290.14102,0.0
76.9000015258789,28.649999618530273,1982-01-01 16:00:00,1.9306576,-1.4428501,101774.8,287.6403,0.0
76.9000015258789,28.649999618530273,1982-01-01 17:00:00,2.0829253,-1.2997589,101715.5,285.45404,0.0
76.9000015258789,28.649999618530273,1982-01-01 18:00:00,2.144277,-1.2410017,101713.89,283.61636,0.0
76.9000015258789,28.649999618530273,1982-01-01 19:00:00,2.0898163,-1.3106463,101687.72,283.2678,0.0
76.9000015258789,28.649999618530273,1982-01-01 20:00:00,2.0393567,-1.4608229,101675.64,282.27127,0.0
76.9000015258789,28.649999618530273,1982-01-01 21:00:00,1.9297686,-1.6557587,101673.15,281.38464,0.0
76.9000015258789,28.649999618530273,1982-01-01 22:00:00,1.8295162,-1.8828382,101710.625,280.63443,0.0
76.9000015258789,28.649999618530273,1982-01-01 23:00:00,1.9113185,-1.8106014,101719.59,279.9183,0.0
76.9000015258789,28.649999618530273,1982-01-02 00:00:00,2.202739,-1.424186,101664.65,279.24008,0.0
76.9000015258789,28.649999618530273,1982-01-02 01:00:00,2.42525,-1.068359,101693.78,278.66037,0.0
76.9000015258789,28.649999618530273,1982-01-02 02:00:00,2.703778,-0.73655343,101706.164,278.31937,3938.25
76.9000015258789,28.649999618530273,1982-01-02 03:00:00,3.5189111,-0.652738,101753.65,280.08124,288756.62
76.9000015258789,28.649999618530273,1982-01-02 04:00:00,3.3708668,-0.7823495,101792.055,286.31415,848066.9
76.9000015258789,28.649999618530273,1982-01-02 05:00:00,3.7776551,-1.4210753,101764.586,294.828,1363094.2
76.9000015258789,28.649999618530273,1982-01-02 06:00:00,4.149322,-2.366894,101701.5,302.95538,1736915.8
76.9000015258789,28.649999618530273,1982-01-02 07:00:00,4.211785,-2.600886,101581.56,308.6768,1924636.1
76.9000015258789,28.649999618530273,1982-01-02 08:00:00,4.1935573,-2.56736,101500.59,312.70825,1911465.0
76.9000015258789,28.649999618530273,1982-01-02 09:00:00,4.103086,-2.5592377,101418.65,315.2052,1697008.9
76.9000015258789,28.649999618530273,1982-01-02 10:00:00,4.0088353,-2.2879174,101350.95,315.90997,1303627.6
76.9000015258789,28.649999618530273,1982-01-02 11:00:00,3.2617228,-1.8349683,101316.59,314.89072,777748.3
76.9000015258789,28.649999618530273,1982-01-02 12:00:00,2.141165,-1.022563,101393.72,311.4579,228327.38
76.9000015258789,28.649999618530273,1982-01-02 13:00:00,2.1978488,-1.0078737,101411.03,305.55844,350.125
76.9000015258789,28.649999618530273,1982-01-02 14:00:00,2.140276,-1.0248096,101476.76,302.37946,0.0
76.9000015258789,28.649999618530273,1982-01-02 15:00:00,2.1678398,-0.8402427,101534.86,299.80673,0.0
76.9000015258789,28.649999618530273,1982-01-02 16:00:00,2.2538655,-0.438274,101562.695,297.57123,0.0
76.9000015258789,28.649999618530273,1982-01-02 17:00:00,2.247197,-0.044081997,101547.766,295.39636,0.0
76.9000015258789,28.649999618530273,1982-01-02 18:00:00,2.2738714,0.032993685,101515.01,293.23663,0.0
76.9000015258789,28.649999618530273,1982-01-02 19:00:00,2.2431955,-0.19132075,101472.24,292.09235,0.0
76.9000015258789,28.649999618530273,1982-01-02 20:00:00,2.1845114,-0.37968954,101438.4,290.20166,0.0
76.9000015258789,28.649999618530273,1982-01-02 21:00:00,2.122715,-0.48579824,101455.61,288.39807,0.0
76.9000015258789,28.649999618530273,1982-01-02 22:00:00,2.0395792,-0.1975421,101487.38,286.87112,0.0
76.9000015258789,28.649999618530273,1982-01-02 23:00:00,2.0315766,0.011391755,101480.44,285.27972,0.0
76.9000015258789,28.649999618530273,1982-01-03 00:00:00,2.2678697,-0.08573052,101491.89,283.72247,0.0
76.9000015258789,28.649999618530273,1982-01-03 01:00:00,2.2245233,-0.5194973,101519.984,282.0553,0.0
76.9000015258789,28.649999618530273,1982-01-03 02:00:00,1.7868369,-0.6309632,101587.31,280.51697,3719.375
76.9000015258789,28.649999618530273,1982-01-03 03:00:00,1.0023797,-0.39316916,101638.06,281.89996,286393.75
76.9000015258789,28.649999618530273,1982-01-03 04:00:00,0.2081418,-0.4778487,101688.91,287.65164,845703.94
76.9000015258789,28.649999618530273,1982-01-03 05:00:00,0.027865589,-0.5046351,101712.55,296.3436,1361562.8
